"0.00314158748587956,"
"0.00628314396555895,"
"0.00942463843314401,"
"0.0125660398833526,"
"0.0157073173118207,"
"0.0188484397154082,"
"0.0219893760925051,"
"0.0251300954433375,"
"0.0282705667702733,"
"0.0314107590781283,"
"0.0345506413744723,"
"0.0376901826699345,"
"0.04082935197851,"
"0.0439681183178649,"
"0.0471064507096427,"
"0.0502443181797696,"
"0.0533816897587605,"
"0.0565185344820245,"
"0.0596548213901707,"
"0.0627905195293134,"
"0.0659255979513779,"
"0.0690600257144058,"
"0.0721937718828606,"
"0.0753268055279327,"
"0.0784590957278449,"
"0.0815906115681576,"
"0.0847213221420734,"
"0.0878511965507432,"
"0.0909802039035699,"
"0.0941083133185143,"
"0.0972354939223993,"
"0.100361714851215,"
"0.103486945250423,"
"0.10661115427526,"
"0.109734311091045,"
"0.112856384873482,"
"0.115977344808961,"
"0.11909716009487,"
"0.122215799939889,"
"0.125333233564304,"
"0.128449430200303,"
"0.131564359092283,"
"0.134677989497153,"
"0.137790290684638,"
"0.140901231937583,"
"0.144010782552252,"
"0.147118911838637,"
"0.150225589120757,"
"0.153330783736961,"
"0.156434465040231,"
"0.159536602398486,"
"0.162637165194884,"
"0.16573612282812,"
"0.168833444712734,"
"0.17192910027941,"
"0.175023058975276,"
"0.17811529026421,"
"0.181205763627137,"
"0.184294448562333,"
"0.187381314585725,"
"0.19046633123119,"
"0.19354946805086,"
"0.19663069461542,"
"0.199709980514407,"
"0.202787295356512,"
"0.205862608769881,"
"0.208935890402412,"
"0.212007109922055,"
"0.215076237017113,"
"0.218143241396543,"
"0.221208092790247,"
"0.224270760949381,"
"0.227331215646646,"
"0.230389426676591,"
"0.233445363855905,"
"0.236498997023725,"
"0.239550296041922,"
"0.242599230795407,"
"0.245645771192426,"
"0.248689887164855,"
"0.251731548668497,"
"0.254770725683382,"
"0.25780738821406,"
"0.260841506289897,"
"0.263873049965373,"
"0.266901989320376,"
"0.269928294460496,"
"0.272951935517325,"
"0.275972882648746,"
"0.278991106039229,"
"0.282006575900129,"
"0.285019262469976,"
"0.288029136014769,"
"0.291036166828272,"
"0.294040325232304,"
"0.297041581577035,"
"0.300039906241276,"
"0.303035269632774,"
"0.306027642188501,"
"0.309016994374947,"
"0.312003296688415,"
"0.314986519655305,"
"0.317966633832411,"
"0.32094360980721,"
"0.323917418198149,"
"0.326888029654942,"
"0.329855414858853,"
"0.332819544522987,"
"0.335780389392581,"
"0.338737920245291,"
"0.341692107891483,"
"0.344642923174517,"
"0.347590336971037,"
"0.350534320191259,"
"0.353474843779257,"
"0.356411878713251,"
"0.359345396005891,"
"0.362275366704546,"
"0.365201761891588,"
"0.368124552684678,"
"0.371043710237051,"
"0.3739592057378,"
"0.376871010412163,"
"0.379779095521801,"
"0.38268343236509,"
"0.385583992277397,"
"0.388480746631366,"
"0.391373666837202,"
"0.394262724342951,"
"0.397147890634781,"
"0.400029137237265,"
"0.402906435713663,"
"0.4057797576662,"
"0.408649074736349,"
"0.411514358605109,"
"0.414375580993284,"
"0.417232713661765,"
"0.420085728411806,"
"0.422934597085303,"
"0.425779291565073,"
"0.428619783775128,"
"0.431456045680959,"
"0.434288049289805,"
"0.437115766650933,"
"0.439939169855915,"
"0.442758231038901,"
"0.445572922376896,"
"0.448383216090032,"
"0.451189084441845,"
"0.453990499739547,"
"0.456787434334299,"
"0.459579860621488,"
"0.462367751040992,"
"0.465151078077458,"
"0.467929814260573,"
"0.470703932165333,"
"0.473473404412312,"
"0.476238203667939,"
"0.478998302644761,"
"0.481753674101715,"
"0.484504290844398,"
"0.487250125725332,"
"0.489991151644237,"
"0.492727341548292,"
"0.495458668432407,"
"0.498185105339491,"
"0.50090662536071,"
"0.503623201635761,"
"0.506334807353133,"
"0.509041415750371,"
"0.511743000114345,"
"0.514439533781506,"
"0.517130990138157,"
"0.519817342620709,"
"0.522498564715949,"
"0.525174629961296,"
"0.527845511945066,"
"0.530511184306734,"
"0.533171620737189,"
"0.535826794978997,"
"0.53847668082666,"
"0.541121252126876,"
"0.543760482778792,"
"0.546394346734269,"
"0.549022817998132,"
"0.55164587062843,"
"0.554263478736694,"
"0.556875616488188,"
"0.559482258102167,"
"0.562083377852131,"
"0.564678950066077,"
"0.567268949126757,"
"0.569853349471924,"
"0.572432125594591,"
"0.575005252043279,"
"0.577572703422268,"
"0.580134454391849,"
"0.582690479668576,"
"0.58524075402551,"
"0.587785252292473,"
"0.590323949356295,"
"0.592856820161059,"
"0.595383839708355,"
"0.597904983057519,"
"0.600420225325884,"
"0.602929541689025,"
"0.605432907381001,"
"0.607930297694605,"
"0.610421687981603,"
"0.612907053652976,"
"0.615386370179172,"
"0.617859613090334,"
"0.620326757976556,"
"0.622787780488113,"
"0.625242656335705,"
"0.6276913612907,"
"0.630133871185369,"
"0.632570161913124,"
"0.635000209428761,"
"0.63742398974869,"
"0.639841478951178,"
"0.642252653176584,"
"0.644657488627591,"
"0.647055961569444,"
"0.649448048330184,"
"0.651833725300879,"
"0.654212968935861,"
"0.656585755752956,"
"0.658952062333717,"
"0.661311865323652,"
"0.663665141432458,"
"0.666011867434252,"
"0.668352020167793,"
"0.67068557653672,"
"0.673012513509773,"
"0.675332808121024,"
"0.677646437470102,"
"0.679953378722419,"
"0.682253609109396,"
"0.684547105928689,"
"0.686833846544408,"
"0.689113808387348,"
"0.691386968955206,"
"0.693653305812805,"
"0.695912796592314,"
"0.698165418993473,"
"0.700411150783806,"
"0.702649969798849,"
"0.704881853942361,"
"0.707106781186547,"
"0.709324729572274,"
"0.711535677209285,"
"0.713739602276421,"
"0.715936483021831,"
"0.718126297763189,"
"0.720309024887907,"
"0.72248464285335,"
"0.724653130187047,"
"0.726814465486903,"
"0.728968627421411,"
"0.731115594729864,"
"0.73325534622256,"
"0.735387860781016,"
"0.737513117358174,"
"0.73963109497861,"
"0.741741772738739,"
"0.743845129807025,"
"0.745941145424182,"
"0.748029798903383,"
"0.750111069630459,"
"0.752184937064111,"
"0.754251380736104,"
"0.756310380251472,"
"0.758361915288722,"
"0.760405965600031,"
"0.762442511011448,"
"0.764471531423092,"
"0.76649300680935,"
"0.768506917219077,"
"0.770513242775789,"
"0.772511963677864,"
"0.774503060198734,"
"0.776486512687079,"
"0.778462301567023,"
"0.78043040733833,"
"0.782390810576588,"
"0.78434349193341,"
"0.786288432136619,"
"0.78822561199044,"
"0.79015501237569,"
"0.792076614249967,"
"0.793990398647835,"
"0.795896346681016,"
"0.797794439538571,"
"0.799684658487091,"
"0.801566984870877,"
"0.803441400112128,"
"0.805307885711122,"
"0.8071664232464,"
"0.809016994374947,"
"0.810859580832373,"
"0.812694164433094,"
"0.814520727070509,"
"0.816339250717184,"
"0.818149717425023,"
"0.819952109325452,"
"0.82174640862959,"
"0.823532597628427,"
"0.825310658693,"
"0.827080574274562,"
"0.828842326904762,"
"0.830595899195813,"
"0.832341273840663,"
"0.834078433613171,"
"0.83580736136827,"
"0.837528040042142,"
"0.839240452652382,"
"0.840944582298169,"
"0.842640412160432,"
"0.844327925502015,"
"0.846007105667842,"
"0.847677936085083,"
"0.849340400263316,"
"0.850994481794692,"
"0.852640164354092,"
"0.854277431699295,"
"0.855906267671133,"
"0.857526656193652,"
"0.859138581274272,"
"0.860742027003944,"
"0.862336977557304,"
"0.863923417192835,"
"0.865501330253019,"
"0.86707070116449,"
"0.868631514438191,"
"0.870183754669526,"
"0.871727406538509,"
"0.87326245480992,"
"0.874788884333453,"
"0.876306680043864,"
"0.877815826961122,"
"0.879316310190556,"
"0.880808114923004,"
"0.882291226434953,"
"0.883765630088693,"
"0.885231311332455,"
"0.886688255700557,"
"0.888136448813544,"
"0.889575876378338,"
"0.891006524188368,"
"0.892428378123718,"
"0.893841424151264,"
"0.895245648324812,"
"0.896641036785236,"
"0.898027575760616,"
"0.899405251566371,"
"0.900774050605398,"
"0.902133959368203,"
"0.903484964433035,"
"0.90482705246602,"
